Tahun,Wilayah,Komposit,NCPR,Kemiskinan (%),Pengeluaran Pangan (%),Tanpa Listrik (%),Tanpa Air Bersih (%),Lama Sekolah Perempuan (tahun),Rasio Tenaga Kesehatan,Angka Kesakitan,Stunting (%),IKP,IKP Ranking
2023,sidoarjo - tarik,6,59,5,37,0,456,933,50,155,9,8952,27
2023,sidoarjo - prambon,6,93,8,20,0,0,1021,48,1193,10,8751,65
2023,sidoarjo - krembung,6,121,8,25,0,1417,1024,56,498,8,8481,157
2023,sidoarjo - porong,5,207,10,25,0,3911,911,33,1679,5,7150,525
2023,sidoarjo - jabon,6,81,12,23,0,2271,898,131,2135,16,7940,371
2023,sidoarjo - tanggulangin,6,112,8,17,0,2566,1032,54,235,2,8536,135
2023,sidoarjo - candi,6,257,4,11,0,609,1124,46,454,9,8115,303
2023,sidoarjo - sidoarjo,4,500,2,7,0,1761,1180,62,1420,16,6282,598
2023,sidoarjo - tulangan,6,202,6,15,0,438,1090,33,311,13,8352,212
2023,sidoarjo - wonoayu,6,83,5,27,0,641,1054,52,148,10,8973,24
2023,sidoarjo - krian,6,199,4,13,0,0,1132,31,39,8,8620,115
2023,sidoarjo - balongbendo,6,90,7,24,0,2241,928,50,259,4,8582,125
2023,sidoarjo - taman,5,489,5,11,0,379,1174,27,52,13,6774,577
2023,sidoarjo - sukodono,6,49,9,38,0,3394,892,52,2361,4,7919,377
2023,sidoarjo - buduran,6,275,2,9,0,1974,1109,77,997,8,7722,439
2023,sidoarjo - gedangan,6,120,15,26,0,2363,763,285,1120,10,7712,440
2023,sidoarjo - sedati,6,257,5,13,0,230,1153,115,374,6,8170,284
2023,sidoarjo - waru,4,500,2,8,0,262,1196,26,1361,23,6484,590
2023,mojokerto - jatirejo,6,37,19,25,0,152,889,59,924,3,8722,75
2023,mojokerto - gondang,5,69,8,34,0,8292,927,41,2637,17,6929,559
2023,mojokerto - pacet,6,15,5,36,0,2679,875,66,1411,12,8531,139
2023,mojokerto - trawas,6,30,1,34,0,5002,842,75,964,21,8185,279
2023,mojokerto - ngoro,6,72,8,32,0,1830,880,81,1187,4,8379,198
2023,mojokerto - pungging,6,50,6,36,0,630,984,84,841,6,8873,40
2023,mojokerto - kutorejo,6,38,13,39,0,820,873,69,963,2,8636,107
2023,mojokerto - mojosari,6,97,3,24,0,980,1064,39,987,6,8754,64
2023,mojokerto - dlanggu,6,31,14,27,0,1566,953,74,966,4,8671,95
2023,mojokerto - bangsal,6,69,9,27,0,0,974,45,1135,1,8848,43
2023,mojokerto - puri,6,53,8,21,0,3291,980,76,1166,1,8474,160
2023,mojokerto - trowulan,6,42,19,35,0,0,934,64,1154,7,8576,126
2023,mojokerto - sooko,6,22,13,18,0,1286,949,150,4861,17,7949,369
2023,mojokerto - gedeg,5,234,9,28,0,630,961,44,1419,16,7545,465
2023,mojokerto - kemlagi,6,66,18,26,0,896,897,83,2783,12,7922,376
2023,mojokerto - jetis,6,34,3,28,0,0,785,41,2358,11,8704,83
2023,mojokerto - dawarblandong,6,30,7,33,0,0,884,103,1059,2,9002,19
2023,mojokerto - mojoanyar,6,78,4,25,0,3427,832,64,1976,5,8027,346
2023,jombang - perak,6,47,10,23,0,1847,901,55,2208,12,8293,233
2023,jombang - gudo,6,39,5,41,0,1146,999,34,1647,16,8596,119
2023,jombang - ngoro,6,72,8,32,0,1830,880,81,1187,4,8379,198
2023,jombang - bareng,6,40,12,41,0,3769,887,121,1565,8,7957,368
2023,jombang - wonosalam,6,50,14,33,0,425,792,221,1804,3,8323,221
2023,jombang - mojoagung,6,57,14,29,0,4399,1087,65,1941,30,7725,437
2023,jombang - mojowarno,6,42,12,24,0,1326,998,83,2220,16,8362,205
2023,jombang - diwek,6,90,8,23,0,3353,966,45,1780,20,7930,375
2023,jombang - jombang,6,33,3,17,0,1231,923,142,2085,9,8756,63
2023,jombang - peterongan,6,69,6,19,0,2329,865,34,1873,10,8281,238
2023,jombang - sumobito,6,48,8,31,0,1241,898,46,1594,26,8410,187
2023,jombang - kesamben,6,47,11,32,0,442,795,116,2515,6,8283,237
2023,jombang - tembelang,6,47,7,21,0,875,898,37,3489,12,8253,253
2023,jombang - ploso,6,70,5,36,0,1138,889,62,1723,17,8336,216
2023,jombang - plandaan,6,29,12,46,0,1386,853,262,1501,13,8255,251
2023,jombang - kabuh,6,38,9,21,0,449,820,145,1756,7,8655,100
2023,jombang - kudu,6,70,4,42,0,970,838,125,1559,6,8401,189
2023,jombang - bandarkedungmulyo,6,40,11,31,0,828,865,56,2298,7,8388,194
2023,jombang - jogoroto,6,86,12,35,0,1667,919,35,1793,9,8051,334
2023,jombang - megaluh,6,39,4,32,0,0,844,47,3680,9,8326,220
2023,jombang - ngusikan,6,35,11,25,0,3158,852,70,1562,4,8276,240
2023,nganjuk - sawahan,6,24,21,39,0,0,815,290,615,13,8526,142
2023,nganjuk - ngetos,6,34,13,51,0,2614,729,140,736,3,8170,286
2023,nganjuk - berbek,6,42,9,35,0,3586,718,74,788,2,8205,272
2023,nganjuk - loceret,6,46,11,33,0,4727,882,116,854,7,8039,342
2023,nganjuk - pace,6,32,11,36,0,3758,864,95,1065,1,8221,266
2023,nganjuk - prambon,6,93,8,20,0,0,1021,48,1193,10,8751,65
2023,nganjuk - ngronggot,6,64,13,42,0,882,900,90,780,8,8435,175
2023,nganjuk - kertosono,6,82,5,14,0,1098,1032,46,833,7,8872,41
2023,nganjuk - patianrowo,6,27,9,36,0,1421,880,68,1049,8,8684,87
2023,nganjuk - baron,6,32,8,32,0,2994,867,82,848,5,8500,148
2023,nganjuk - tanjunganom,6,42,11,31,0,1009,919,107,912,9,8678,89
2023,nganjuk - sukomoro,6,39,6,31,0,3758,905,69,814,7,8415,184
2023,nganjuk - nganjuk,6,129,4,20,0,1973,1051,41,1664,3,8271,242
2023,nganjuk - bagor,6,64,8,32,0,0,823,102,1221,5,8650,104
2023,nganjuk - wilangan,6,36,8,25,0,974,775,105,1036,14,8693,86
2023,nganjuk - rejoso,5,61,13,41,0,4375,771,67,2131,28,7362,506
2023,nganjuk - gondang,5,69,8,34,0,8292,927,41,2637,17,6929,559
2023,nganjuk - ngluyu,6,26,19,28,0,1275,790,215,1116,36,8178,280
2023,nganjuk - lengkong,6,50,15,28,0,0,931,190,1537,11,8532,138
2023,nganjuk - jatikalen,6,31,14,33,0,4280,711,150,878,10,7945,370
2023,madiun - kebon sari,6,26,4,21,0,1331,895,77,1623,23,8730,72
2023,madiun - dolopo,6,50,6,35,0,559,845,98,1635,9,8564,128
2023,madiun - geger,6,46,4,26,0,545,887,73,1567,26,8666,99
2023,madiun - dagangan,6,35,10,33,0,3980,792,103,1693,35,7798,420
2023,madiun - kare,5,43,32,46,0,4406,852,374,1607,17,7066,542
2023,madiun - gemarang,5,55,24,43,0,2642,815,192,1633,18,7554,464
2023,madiun - wungu,6,38,8,26,0,2067,795,80,1502,30,8281,239
2023,madiun - madiun,6,27,4,18,0,476,924,90,1817,7,8979,22
2023,madiun - jiwan,6,51,3,13,3,1291,959,60,2001,25,8472,163
2023,madiun - balerejo,6,16,10,25,0,1712,873,73,2059,24,8415,183
2023,madiun - mejayan,6,33,7,20,0,0,1035,77,1581,9,9050,15
2023,madiun - saradan,6,25,17,27,0,3005,798,161,1846,40,7781,424
2023,madiun - pilangkenceng,6,20,21,30,0,2354,744,92,1771,27,7878,393
2023,madiun - sawahan,6,24,21,39,0,0,815,290,615,13,8526,142
2023,madiun - wonoasri,6,33,9,24,0,3070,745,126,1554,21,8147,291
2023,magetan - poncol,6,17,18,42,0,0,840,119,2144,10,8346,214
2023,magetan - parang,6,24,14,36,0,1176,783,156,1029,6,8514,147
2023,magetan - lembeyan,6,22,10,29,0,1869,734,134,992,9,8521,144
2023,magetan - takeran,6,41,5,27,0,381,992,45,843,3,9120,9
2023,magetan - kawedanan,6,49,10,27,0,262,1000,41,1329,21,8716,79
2023,magetan - magetan,6,65,7,8,0,618,1118,55,924,4,9146,8
2023,magetan - plaosan,6,59,14,33,0,354,853,86,813,19,8498,151
2023,magetan - panekan,6,21,15,28,0,1120,812,111,1198,17,8517,146
2023,magetan - sukomoro,6,39,6,31,0,3758,905,69,814,7,8415,184
2023,magetan - bendo,6,68,7,31,0,2355,893,89,2497,9,8019,351
2023,magetan - maospati,6,53,7,18,0,4523,1081,31,1465,17,8232,259
2023,magetan - barat,6,26,4,24,0,655,935,27,1518,26,8850,42
2023,magetan - karangrejo,6,68,10,36,0,644,864,51,2757,7,8127,299
2023,magetan - karas,6,35,12,32,0,350,864,75,1298,10,8674,93
2023,magetan - kartoharjo,6,17,6,27,0,-130,902,52,1669,9,8999,20
2023,magetan - ngariboyo,6,28,11,35,0,0,846,93,1820,16,8590,121
2023,magetan - nguntoronadi,6,24,4,23,0,0,849,41,1683,18,8939,29
2023,magetan - sidorejo,6,39,14,24,0,2471,940,109,790,10,8496,153
2023,ngawi - sine,6,18,13,28,0,700,813,116,2160,19,8391,192
2023,ngawi - ngrambe,6,21,15,24,0,962,950,75,2374,19,8386,196
2023,ngawi - jogorogo,6,17,14,28,0,824,835,103,938,3,8789,52
2023,ngawi - kendal,6,19,16,32,0,3579,770,148,1118,14,8052,330
2023,ngawi - geneng,6,16,3,19,0,674,805,82,1795,22,8840,47
2023,ngawi - kwadungan,6,14,3,20,0,0,957,52,793,11,9385,1
2023,ngawi - karangjati,6,17,20,32,0,2564,916,81,1255,12,8235,258
2023,ngawi - padas,6,15,15,31,0,1512,864,73,2133,19,8258,248
2023,ngawi - ngawi,6,30,3,14,0,1431,1063,53,2568,27,8654,101
2023,ngawi - paron,6,18,13,31,0,763,877,75,1283,21,8624,113
2023,ngawi - kedunggalar,6,14,16,38,0,1166,702,93,1223,46,8140,295
2023,ngawi - widodaren,6,15,14,29,0,1239,874,77,959,19,8634,108
2023,ngawi - mantingan,6,14,8,38,0,441,871,62,1718,20,8676,91
2023,ngawi - pangkur,6,13,18,16,0,2172,813,50,1370,18,8396,191
2023,ngawi - bringin,6,17,24,30,0,2963,829,96,1232,19,7961,366
2023,ngawi - pitu,6,28,20,22,0,863,670,89,629,21,8439,174
2023,ngawi - karanganyar,6,17,28,31,0,398,772,227,597,13,8369,202
2023,ngawi - gerih,6,22,3,20,0,0,797,57,683,13,9224,3
2023,ngawi - kasreman,6,19,22,26,0,0,678,42,538,17,8609,116
2023,bojonegoro - ngraho,6,21,24,32,0,1080,740,138,2048,3,8067,325
2023,bojonegoro - tambakrejo,6,24,27,43,0,2316,635,338,797,2,7831,408
2023,bojonegoro - ngambon,6,16,30,40,0,0,574,139,1398,2,8076,318
2023,bojonegoro - ngasem,6,49,5,17,0,3145,1112,48,3074,8,8239,256
2023,bojonegoro - bubulan,6,18,19,44,6,1774,727,292,1391,7,7742,433
2023,bojonegoro - dander,6,34,4,32,0,0,832,201,1283,3,8929,31
2023,bojonegoro - sugihwaras,6,38,8,28,0,2939,818,168,703,3,8479,159
2023,bojonegoro - kedungadem,6,25,11,31,0,2122,796,147,1258,9,8422,181
2023,bojonegoro - kepohbaru,6,28,1,30,0,1696,860,142,1558,2,8769,57
2023,bojonegoro - baureno,6,32,2,28,0,0,838,81,739,5,9185,6
2023,bojonegoro - kanor,6,26,1,38,0,0,887,101,1679,3,8968,25
2023,bojonegoro - sumberejo,6,32,2,31,0,2084,932,105,1187,11,8742,68
2023,bojonegoro - balen,6,27,3,25,0,1946,836,123,1532,3,8720,78
2023,bojonegoro - kapas,6,35,1,24,0,2437,927,70,1460,8,8709,81
2023,bojonegoro - bojonegoro,6,168,4,10,0,625,1158,36,694,8,8625,111
2023,bojonegoro - kalitidu,6,37,5,40,0,518,738,82,737,8,8771,56
2023,bojonegoro - malo,6,24,17,47,0,5186,722,182,762,4,7704,442
2023,bojonegoro - purwosari,6,59,4,29,0,1582,895,70,1384,30,8419,182
2023,bojonegoro - padangan,6,45,7,28,0,1528,968,114,1013,1,8776,55
2023,bojonegoro - kasiman,5,25,12,37,13,3416,743,148,619,2,7530,467
2023,bojonegoro - temayang,6,21,10,28,0,1954,835,271,534,4,8724,73
2023,bojonegoro - margomulyo,6,17,39,29,0,1035,841,411,618,1,8070,321
2023,bojonegoro - trucuk,6,39,8,25,0,2668,745,127,1085,4,8411,186
2023,bojonegoro - sukosewu,6,25,4,29,0,768,694,132,3052,2,8373,200
2023,bojonegoro - kedewan,6,43,21,43,0,0,574,246,929,4,8173,283
2023,bojonegoro - gondang,5,69,8,34,0,8292,927,41,2637,17,6929,559
2023,bojonegoro - sekar,5,29,31,31,0,2187,582,372,1493,3,7598,455
2023,bojonegoro - gayam,6,10,12,28,0,0,668,173,748,4,8897,34
2023,tuban - kenduruan,6,28,19,28,0,852,828,306,1079,9,8430,177
2023,tuban - jatirogo,6,23,17,42,0,1128,743,249,1150,18,8207,270
2023,tuban - bangilan,6,31,24,40,0,1650,855,161,1388,12,8023,350
2023,tuban - bancar,6,26,9,39,0,0,842,178,984,19,8757,61
2023,tuban - senori,6,20,21,32,0,3798,761,270,1065,4,7911,380
2023,tuban - tambakboyo,6,25,11,34,0,493,781,155,1172,13,8625,112
2023,tuban - singgahan,6,18,22,30,0,1035,938,226,1263,25,8319,222
2023,tuban - kerek,6,17,17,33,0,1529,784,231,1262,30,8198,276
2023,tuban - parengan,6,22,22,34,0,0,835,194,1628,26,8262,247
2023,tuban - montong,5,20,17,37,0,6015,750,231,1653,17,7383,501
2023,tuban - soko,6,21,20,27,0,748,767,117,1447,28,8268,243
2023,tuban - jenu,6,24,6,26,0,0,883,181,1962,3,8884,38
2023,tuban - merakurak,6,29,13,30,0,0,832,173,1923,22,8463,166
2023,tuban - rengel,6,28,15,38,0,1200,786,71,1241,15,8353,210
2023,tuban - semanding,6,43,12,22,0,924,838,168,1471,16,8498,152
2023,tuban - tuban,6,220,6,21,0,0,1098,27,1773,17,7908,382
2023,tuban - plumpang,6,24,15,40,0,312,791,110,1744,17,8356,209
2023,tuban - palang,6,48,7,36,0,1327,852,119,1107,10,8542,134
2023,tuban - widang,6,14,12,42,0,0,838,188,2494,24,8313,224
2023,tuban - grabagan,6,26,16,42,0,3427,826,217,1034,10,8009,354
2023,lamongan - sukorame,6,12,34,27,0,0,594,126,835,6,8235,257
2023,lamongan - bluluk,6,11,17,35,0,557,870,155,572,8,8796,51
2023,lamongan - modo,6,14,27,35,0,2698,834,128,872,23,7966,364
2023,lamongan - ngimbang,6,15,22,28,0,516,807,249,943,11,8518,145
2023,lamongan - babat,6,34,12,33,0,488,861,81,1205,6,8681,88
2023,lamongan - kedungpring,6,20,15,38,0,0,960,110,869,25,8745,67
2023,lamongan - brondong,6,44,8,25,0,0,992,149,1361,0,8983,21
2023,lamongan - laren,6,20,12,29,0,915,849,192,1145,2,8731,71
2023,lamongan - sekaran,6,24,10,48,0,682,787,101,939,6,8640,105
2023,lamongan - maduran,6,27,9,30,0,0,714,60,1695,10,8650,103
2023,lamongan - sambeng,6,16,14,33,0,1832,893,425,914,7,8490,155
2023,lamongan - sugio,6,15,13,26,0,855,857,176,1162,2,8781,54
2023,lamongan - pucuk,6,25,13,23,0,1489,871,86,888,0,8764,59
2023,lamongan - paciran,6,37,6,35,0,556,995,54,854,12,8942,28
2023,lamongan - solokuro,6,18,5,15,0,1929,936,202,1934,7,8739,69
2023,lamongan - mantup,6,18,17,33,0,1558,831,179,906,12,8446,172
2023,lamongan - sukodadi,6,21,12,27,0,507,792,65,860,17,8764,58
2023,lamongan - karanggeneng,6,31,11,23,0,0,946,90,870,7,9047,16
2023,lamongan - kembangbahu,6,16,13,28,0,1697,862,120,913,6,8669,97
2023,lamongan - kalitengah,6,46,10,24,0,747,877,83,1285,5,8699,84
2023,lamongan - turi,6,35,9,29,0,583,936,117,1613,7,8721,77
2023,lamongan - lamongan,6,45,6,23,0,0,1035,56,801,4,9214,5
2023,lamongan - tikung,6,18,9,38,0,475,833,95,1054,6,8832,48
2023,lamongan - karangbinangun,6,39,9,27,0,916,820,106,1775,7,8522,143
2023,lamongan - deket,6,38,8,28,8,5001,851,96,774,8,7709,441
2023,lamongan - glagah,6,32,6,31,0,582,749,233,2389,6,8441,173
2023,lamongan - sarirejo,6,10,4,45,0,1098,835,113,1142,2,8840,46
2023,gresik - dukun,6,23,12,22,0,0,988,62,327,11,9216,4
2023,gresik - balongpanggang,6,19,7,22,0,814,911,82,576,17,9061,12
2023,gresik - panceng,6,31,16,26,0,0,1018,123,1296,3,8844,45
2023,gresik - benjeng,6,23,7,37,0,1241,836,64,390,6,8906,33
2023,gresik - duduksampeyan,6,40,3,46,0,0,983,93,550,4,9111,10
2023,gresik - wringinanom,6,38,6,28,0,1570,844,69,746,35,8598,118
2023,gresik - ujungpangkah,6,35,13,27,0,0,1082,114,1298,13,8889,36
2023,gresik - kedamean,6,27,8,32,0,0,914,83,1001,17,8925,32
2023,gresik - sidayu,6,48,4,26,0,533,998,62,1197,8,8977,23
2023,gresik - manyar,4,500,3,14,0,0,1130,67,467,26,6641,581
2023,gresik - cerme,6,32,7,22,0,337,989,61,607,14,9167,7
2023,gresik - bungah,6,96,7,27,0,0,1060,102,447,8,8895,35
2023,gresik - menganti,6,53,10,14,0,0,987,82,762,11,9061,13
2023,gresik - kebomas,4,500,2,10,0,209,1134,30,669,29,6589,586
2023,gresik - driyorejo,6,99,9,13,0,0,1117,49,996,17,8823,49
2023,gresik - gresik,4,500,8,11,0,0,1090,5,1354,32,6267,600
2023,gresik - sangkapura,4,96,49,29,2,3253,713,208,898,11,6650,580
2023,gresik - tambak,5,56,29,48,5,3389,763,117,1108,8,7143,526
2023,bangkalan - bangkalan,6,215,2,14,0,0,1068,30,2075,4,8083,313
2023,bangkalan - socah,6,80,11,35,3,568,833,82,2006,8,8014,353
2023,bangkalan - burneh,6,39,7,38,0,3549,833,116,459,3,8424,180
2023,bangkalan - kamal,6,86,2,26,0,0,777,80,451,2,8938,30
2023,bangkalan - arosbaya,6,71,13,42,0,0,574,34,166,9,8430,178
2023,bangkalan - geger,6,46,4,26,0,545,887,73,1567,26,8666,99
2023,bangkalan - klampis,4,154,16,31,0,8750,606,87,813,1,6463,591
2023,bangkalan - sepulu,5,77,17,52,0,6976,630,92,7,5,7122,530
2023,bangkalan - tanjung bumi,5,83,19,55,0,5245,702,60,608,8,7245,520
2023,bangkalan - kokop,4,274,22,41,0,3905,677,210,30,13,6349,597
2023,bangkalan - kwanyar,5,122,19,53,0,4524,614,76,1631,3,6871,568
2023,bangkalan - labang,6,107,22,48,0,0,656,60,1020,8,7791,421
2023,bangkalan - tanah merah,5,67,27,49,0,2860,635,111,844,4,7488,475
2023,bangkalan - tragah,6,59,27,52,0,1293,689,88,1146,11,7678,444
2023,bangkalan - blega,5,51,32,55,0,4153,834,92,597,3,7394,495
2023,bangkalan - modung,6,56,24,59,0,1162,643,113,70,12,7886,388
2023,bangkalan - konang,5,60,61,61,0,997,633,169,1178,1,6804,576
2023,bangkalan - galis,5,98,16,58,0,3271,582,149,28,6,7500,474
2023,sampang - sreseh,6,74,7,61,0,356,609,94,2609,2,7830,409
2023,sampang - torjun,6,49,28,40,0,572,651,45,1924,2,7802,417
2023,sampang - sampang,5,109,15,41,0,4611,677,45,2317,33,6824,573
2023,sampang - camplong,5,115,26,40,0,539,700,39,2511,4,7350,510
2023,sampang - omben,5,40,32,54,0,629,618,94,2062,9,7483,480
2023,sampang - kedungdung,5,54,39,63,0,2032,594,93,1289,9,7080,537
2023,sampang - jrengik,6,29,27,33,0,922,692,80,2488,10,7772,426
2023,sampang - tambelangan,5,63,25,63,0,1095,599,141,3243,3,7091,536
2023,sampang - banyuates,5,71,21,56,0,3911,662,107,2261,16,6970,552
2023,sampang - robatal,5,46,21,40,0,3771,605,99,3384,4,7052,544
2023,sampang - sokobanah,6,60,9,53,0,277,694,79,1452,12,8228,262
2023,sampang - ketapang,5,89,15,45,0,817,678,91,3749,3,7383,499
2023,sampang - pangarengan,5,102,10,48,0,458,857,64,4278,8,7446,490
2023,sampang - karangpenang,4,51,29,39,0,6406,639,134,2775,1,6575,587
2023,pamekasan - tlanakan,5,131,13,46,0,1760,839,36,1274,45,7459,484
2023,pamekasan - pademawu,6,76,6,34,0,419,905,45,1383,17,8528,140
2023,pamekasan - galis,5,98,16,58,0,3271,582,149,28,6,7500,474
2023,pamekasan - pamekasan,6,233,3,16,0,0,1004,21,1139,9,8079,316
2023,pamekasan - proppo,5,83,30,35,0,2155,657,46,2293,21,7105,535
2023,pamekasan - palenggaan,5,91,21,40,0,4286,719,80,1723,7,7183,524
2023,pamekasan - pegantenan,5,114,21,49,0,3270,653,73,1590,7,7120,532
2023,pamekasan - larangan,6,97,14,35,0,124,845,31,1161,17,8228,263
2023,pamekasan - pakong,6,69,9,48,0,1024,754,43,1395,6,8206,271
2023,pamekasan - waru,4,500,2,8,0,262,1196,26,1361,23,6484,590
2023,pamekasan - batumarmar,6,67,18,49,0,1696,649,120,1003,3,7881,390
2023,pamekasan - kadur,6,59,16,38,0,2994,713,83,1186,10,7842,403
2023,pamekasan - pasean,6,77,10,43,0,365,708,107,1026,5,8332,219
2023,sumenep - kota sumenep,6,140,10,11,0,694,1157,20,1294,2,8527,141
2023,sumenep - kalianget,3,500,18,20,0,662,755,51,2321,8,5450,604
2023,sumenep - manding,6,33,19,43,0,0,665,111,78,7,8567,127
2023,sumenep - talango,5,78,15,59,0,4665,637,103,421,3,7459,485
2023,sumenep - bluto,5,137,16,43,0,602,717,71,2771,4,7373,504
2023,sumenep - saronggi,6,32,14,60,0,1570,729,121,1207,13,8065,326
2023,sumenep - lenteng,6,40,19,50,0,837,703,68,135,6,8357,208
2023,sumenep - giliginting,5,96,21,56,0,1902,574,55,88,16,7579,459
2023,sumenep - guluk-guluk,5,42,23,65,0,5945,779,70,759,18,7130,529
2023,sumenep - ganding,6,48,22,60,0,1600,761,79,203,2,8075,319
2023,sumenep - pragaan,4,124,33,42,0,4267,699,45,1896,6,6612,582
2023,sumenep - ambunten,5,53,19,58,0,5395,714,62,1640,13,7106,534
2023,sumenep - pasongsongan,6,41,20,45,0,3963,731,189,66,11,7815,414
2023,sumenep - dasuk,6,41,26,50,0,933,653,84,115,5,8122,301
2023,sumenep - rubaru,5,40,26,56,0,4242,589,111,215,8,7447,489
2023,sumenep - batang batang,5,63,19,45,0,5496,693,86,1673,8,7134,528
2023,sumenep - batuputih,5,36,18,62,0,4579,681,229,136,5,7629,449
2023,sumenep - dungkek,6,39,13,41,0,3923,594,113,93,9,7979,362
2023,sumenep - gapura,6,27,21,40,0,0,703,77,277,11,8585,123
2023,sumenep - gayam,6,10,12,28,0,0,668,173,748,4,8897,34
2023,sumenep - nonggunong,6,15,21,47,0,2211,574,84,193,13,8092,311
2023,sumenep - raas,6,71,8,54,5,764,590,83,436,0,8043,339
2023,sumenep - masalembu,5,61,14,57,0,6003,673,76,2421,8,6897,561
2023,sumenep - arjasa,6,58,15,41,0,3418,763,102,624,10,7932,374
2023,sumenep - sapeken,5,48,38,49,3,4539,819,209,327,14,6985,551
2023,sumenep - batuan,6,21,14,28,0,0,761,48,232,1,9045,17
2023,sumenep - kangayan,5,15,23,87,8,4361,722,148,37,6,7037,546
2023,kota kediri - mojoroto,5,0,5,37,0,1966,1157,20,1380,18,6673,44
2023,kota kediri - kota,5,0,6,31,0,2639,1190,11,1498,20,6272,52
2023,kota kediri - pesantren,4,0,11,42,0,3155,1159,17,1216,24,5188,59
2023,kota blitar - kepanjenkidul,4,0,7,30,0,3333,1095,18,1628,1,5763,58
2023,kota blitar - sukorejo,6,21,4,25,0,928,788,110,2561,12,8543,133
2023,kota blitar - sananwetan,5,0,7,45,0,2066,1172,19,1007,7,6617,46
2023,kota malang - blimbing,5,0,6,47,0,1302,1186,11,442,41,6951,41
2023,kota malang - klojen,6,0,3,40,0,699,1214,9,285,29,7797,28
2023,kota malang - kedungkandang,5,0,5,26,0,1025,1045,32,1053,26,6837,42
2023,kota malang - sukun,6,0,6,61,0,976,1143,17,442,28,7098,37
2023,kota malang - lowokwaru,6,0,2,29,0,656,1192,17,823,34,7839,26
2023,kota probolinggo - kademangan,6,52,7,14,0,716,830,195,2761,11,8377,199
2023,kota probolinggo - wonoasih,5,0,9,38,0,783,904,21,1253,11,6120,53
2023,kota probolinggo - mayangan,6,0,5,46,0,495,1102,12,1210,35,7106,36
2023,kota probolinggo - kanigaran,5,0,9,33,0,642,1123,20,1481,21,6347,51
2023,kota probolinggo - kedopok,5,0,7,35,0,2131,895,31,1180,14,5886,55
2023,kota pasuruan - gadingrejo,5,0,5,38,0,1270,1032,10,1569,39,6480,48
2023,kota pasuruan - purworejo,6,0,4,32,0,1106,1168,11,1759,27,7090,38
2023,kota pasuruan - bugul kidul,5,0,7,33,0,1147,1045,21,1711,13,6475,49
2023,kota pasuruan - panggungrejo,6,12,11,41,0,3142,783,283,1905,8,8041,340
2023,kota mojokerto - prajuritkulon,5,0,10,34,0,886,1088,1,1147,9,6373,50
2023,kota mojokerto - magersari,6,0,4,46,0,953,1169,1,617,10,7618,31
2023,kota mojokerto - kranggan,6,0,4,45,0,976,1150,3,651,3,7677,30
2023,kota madiun - kartoharjo,6,17,6,27,0,-130,902,52,1669,9,8999,20
2023,kota madiun - manguharjo,5,0,6,27,0,1299,1163,11,1020,15,7001,40
2023,kota madiun - taman,5,489,5,11,0,379,1174,27,52,13,6774,577
2023,kota surabaya - karang pilang,6,0,4,20,0,0,1138,21,1713,2,8208,13
2023,kota surabaya - wonocolo,6,0,3,30,0,0,1158,8,1123,4,8124,16
2023,kota surabaya - rungkut,6,0,3,19,0,0,1178,32,58,7,8711,6
2023,kota surabaya - wonokromo,6,0,2,14,0,222,1141,8,1398,6,8806,3
2023,kota surabaya - tegalsari,6,61,5,24,0,3929,876,104,1271,2,8245,255
2023,kota surabaya - sawahan,6,24,21,39,0,0,815,290,615,13,8526,142
2023,kota surabaya - genteng,6,77,4,12,0,1163,1084,142,2231,4,8631,109
2023,kota surabaya - gubeng,6,0,2,25,0,0,1196,14,188,9,8594,8
2023,kota surabaya - sukolilo,6,0,3,21,0,0,1095,33,1769,12,7930,20
2023,kota surabaya - tambaksari,6,0,6,16,0,0,1057,11,695,4,8135,15
2023,kota surabaya - simokerto,6,0,10,17,0,268,1041,4,353,3,7204,35
2023,kota surabaya - pabean cantian,6,0,7,19,0,0,1169,23,13,1,8059,17
2023,kota surabaya - bubutan,6,0,5,33,0,0,1110,7,188,2,7906,21
2023,kota surabaya - tandes,6,0,5,18,0,0,1117,13,831,1,8230,11
2023,kota surabaya - krembangan,6,0,6,13,0,0,1060,8,2004,5,7888,22
2023,kota surabaya - semampir,6,0,9,12,0,0,1019,9,1948,5,7267,33
2023,kota surabaya - kenjeran,5,0,11,10,0,0,954,6,3005,5,6660,45
2023,kota surabaya - lakarsantri,6,0,3,29,0,0,1057,28,188,6,8045,18
2023,kota surabaya - benowo,6,0,3,47,0,0,943,48,1066,1,7574,32
2023,kota surabaya - wiyung,6,0,2,16,0,0,1176,19,1664,2,8835,2
2023,kota surabaya - dukuh pakis,6,0,3,37,0,0,1094,13,188,2,8228,12
